,dateorder,idbill,idproduct,qty,price
169386,2020-10-26,257147,30365,1.0,5.71
169398,2020-10-26,257228,30365,1.0,5.71
169399,2020-10-26,257783,30365,1.0,5.71
169405,2020-10-26,257822,30365,1.0,5.71
169442,2020-10-26,271534,30365,1.0,5.71
169450,2020-10-26,271583,30365,1.0,5.71
169484,2020-10-26,271724,30365,2.0,11.42
169515,2020-10-26,285893,30365,1.0,5.71
169540,2020-10-26,285998,30365,1.0,5.71
169541,2020-10-26,286004,30365,1.0,5.71
169551,2020-10-26,334555,30365,1.0,5.71
169552,2020-10-26,334557,30365,2.0,11.42
169602,2020-10-26,355650,30365,1.0,5.71
169623,2020-10-26,355707,30365,2.0,11.42
169634,2020-10-26,355782,30365,2.0,11.42
169717,2020-10-27,3829,30365,1.0,5.71
169820,2020-10-27,12168,30365,1.0,5.71
169828,2020-10-27,12198,30365,1.0,5.71
169863,2020-10-27,15086,30365,1.0,5.71
169887,2020-10-27,18427,30365,1.0,5.71
170037,2020-10-27,19752,30365,1.0,5.71
170065,2020-10-27,19875,30365,1.0,5.71
170096,2020-10-27,19891,30365,1.0,5.71
170112,2020-10-27,19919,30365,1.0,5.71
170158,2020-10-27,20840,30365,1.0,5.71
170168,2020-10-27,21183,30365,1.0,5.71
170172,2020-10-27,21186,30365,1.0,5.71
170177,2020-10-27,21214,30365,2.0,11.42
170178,2020-10-27,21215,30365,1.0,5.71
170238,2020-10-27,22909,30365,1.0,5.71
170346,2020-10-27,25230,30365,1.0,5.71
170350,2020-10-27,25239,30365,1.0,5.71
170362,2020-10-27,29521,30365,1.0,5.71
170409,2020-10-27,30929,30365,1.0,5.71
170429,2020-10-27,30963,30365,1.0,5.71
170434,2020-10-27,30977,30365,1.0,5.71
170482,2020-10-27,31055,30365,1.0,5.71
170487,2020-10-27,31286,30365,1.0,5.71
170527,2020-10-27,31387,30365,1.0,5.71
170541,2020-10-27,31438,30365,2.0,11.42
170598,2020-10-27,32769,30365,1.0,5.71
170609,2020-10-27,32790,30365,1.0,5.71
170860,2020-10-27,38009,30365,1.0,5.71
170882,2020-10-27,38443,30365,2.0,11.42
170911,2020-10-27,39203,30365,1.0,5.71
170939,2020-10-27,41782,30365,1.0,5.71
171002,2020-10-27,42421,30365,2.0,11.42
171137,2020-10-27,48488,30365,1.0,5.71
171208,2020-10-27,50748,30365,1.0,5.71
171273,2020-10-27,51223,30365,1.0,5.71
171275,2020-10-27,51224,30365,1.0,5.71
171281,2020-10-27,51241,30365,1.0,5.71
171292,2020-10-27,51266,30365,1.0,5.71
171324,2020-10-27,51414,30365,1.0,5.71
171383,2020-10-27,52269,30365,1.0,5.71
171417,2020-10-27,52328,30365,1.0,5.71
171441,2020-10-27,52459,30365,1.0,5.71
171502,2020-10-27,57167,30365,1.0,5.71
171511,2020-10-27,60584,30365,1.0,5.71
171607,2020-10-27,61541,30365,1.0,5.71
171628,2020-10-27,61581,30365,1.0,5.71
171635,2020-10-27,61593,30365,1.0,5.71
171639,2020-10-27,61627,30365,1.0,5.71
171651,2020-10-27,61663,30365,1.0,5.71
171675,2020-10-27,62073,30365,1.0,5.71
171721,2020-10-27,66512,30365,1.0,5.71
171724,2020-10-27,66519,30365,1.0,5.71
171759,2020-10-27,66611,30365,1.0,5.71
171765,2020-10-27,66638,30365,1.0,5.71
171812,2020-10-27,66856,30365,1.0,5.71
171847,2020-10-27,67549,30365,1.0,5.71
171863,2020-10-27,67595,30365,1.0,5.71
171878,2020-10-27,67631,30365,1.0,5.71
171925,2020-10-27,71480,30365,1.0,5.71
171937,2020-10-27,72063,30365,1.0,5.71
171938,2020-10-27,72068,30365,1.0,5.71
171978,2020-10-27,72369,30365,1.0,5.71
172036,2020-10-27,73166,30365,1.0,5.71
172045,2020-10-27,73183,30365,1.0,5.71
172055,2020-10-27,73208,30365,1.0,5.71
172069,2020-10-27,73270,30365,1.0,5.71
172093,2020-10-27,77575,30365,1.0,5.71
172232,2020-10-27,80234,30365,1.0,5.71
172263,2020-10-27,81274,30365,2.0,11.42
172323,2020-10-27,82399,30365,1.0,5.71
172342,2020-10-27,83748,30365,1.0,5.71
172357,2020-10-27,83881,30365,1.0,5.71
172477,2020-10-27,91876,30365,1.0,5.71
172494,2020-10-27,94195,30365,1.0,5.71
172498,2020-10-27,94213,30365,1.0,5.71
172525,2020-10-27,94348,30365,1.0,5.71
172529,2020-10-27,94354,30365,1.0,5.71
172536,2020-10-27,94393,30365,1.0,5.71
172606,2020-10-27,95142,30365,1.0,5.71
172612,2020-10-27,95160,30365,1.0,5.71
172650,2020-10-27,96950,30365,1.0,5.71
172672,2020-10-27,100401,30365,1.0,5.71
172705,2020-10-27,124170,30365,1.0,5.71
172724,2020-10-27,127590,30365,1.0,5.71
172753,2020-10-27,127665,30365,2.0,11.42
172764,2020-10-27,127713,30365,1.0,5.42
172773,2020-10-27,127793,30365,1.0,5.71
172777,2020-10-27,127828,30365,1.0,5.71
172795,2020-10-27,127878,30365,1.0,5.71
172805,2020-10-27,127934,30365,1.0,5.71
172821,2020-10-27,132500,30365,1.0,6.04
172825,2020-10-27,132512,30365,1.0,6.04
172842,2020-10-27,132600,30365,2.0,12.08
172856,2020-10-27,132665,30365,1.0,6.04
172885,2020-10-27,132859,30365,1.0,6.04
172906,2020-10-27,133004,30365,1.0,6.04
172912,2020-10-27,133062,30365,1.0,6.04
172953,2020-10-27,151020,30365,1.0,5.71
172955,2020-10-27,151025,30365,1.0,5.71
172991,2020-10-27,151058,30365,1.0,5.71
173006,2020-10-27,151080,30365,1.0,5.71
173007,2020-10-27,151084,30365,1.0,5.71
173059,2020-10-27,151170,30365,1.0,5.71
173082,2020-10-27,159345,30365,1.0,5.71
173118,2020-10-27,175510,30365,1.0,5.71
173199,2020-10-27,201550,30365,1.0,5.71
173254,2020-10-27,202876,30365,1.0,5.71
173312,2020-10-27,203005,30365,1.0,5.71
173315,2020-10-27,203012,30365,2.0,11.42
173321,2020-10-27,203046,30365,2.0,11.42
173325,2020-10-27,233719,30365,1.0,5.71
173326,2020-10-27,233723,30365,1.0,5.71
173391,2020-10-27,257240,30365,2.0,11.42
173411,2020-10-27,257357,30365,1.0,5.71
173434,2020-10-27,258026,30365,1.0,5.71
173490,2020-10-27,271912,30365,1.0,5.71
173502,2020-10-27,271979,30365,1.0,5.71
173509,2020-10-27,271992,30365,1.0,5.71
173614,2020-10-27,334899,30365,1.0,5.71
173637,2020-10-27,355869,30365,1.0,5.71
173683,2020-10-27,356109,30365,1.0,5.71
173704,2020-10-28,3663,30365,1.0,5.71
173720,2020-10-28,3914,30365,2.0,11.42
173776,2020-10-28,3982,30365,1.0,5.71
173808,2020-10-28,5436,30365,1.0,5.71
173834,2020-10-28,5454,30365,1.0,5.71
173905,2020-10-28,14169,30365,1.0,6.04
173986,2020-10-28,15286,30365,1.0,5.71
174020,2020-10-28,18867,30365,1.0,5.42
174170,2020-10-28,19998,30365,1.0,5.71
174236,2020-10-28,20468,30365,2.0,11.42
174336,2020-10-28,23064,30365,1.0,5.71
174371,2020-10-28,25274,30365,1.0,5.71
174389,2020-10-28,25295,30365,1.0,5.71
174418,2020-10-28,25324,30365,1.0,5.71
174485,2020-10-28,31112,30365,1.0,5.71
174560,2020-10-28,31552,30365,1.0,5.71
174602,2020-10-28,32835,30365,1.0,5.71
174638,2020-10-28,32891,30365,2.0,11.42
174659,2020-10-28,33224,30365,1.0,5.71
174752,2020-10-28,36245,30365,2.0,11.42
174779,2020-10-28,36294,30365,1.0,5.71
174804,2020-10-28,38050,30365,1.0,5.71
174831,2020-10-28,38165,30365,1.0,5.71
174834,2020-10-28,38168,30365,1.0,5.71
174868,2020-10-28,38622,30365,1.0,5.71
174902,2020-10-28,41906,30365,1.0,5.71
174905,2020-10-28,41910,30365,1.0,5.71
175043,2020-10-28,44188,30365,1.0,5.71
175045,2020-10-28,44197,30365,1.0,5.71
175070,2020-10-28,44294,30365,1.0,5.71
175075,2020-10-28,48626,30365,1.0,5.71
175156,2020-10-28,51357,30365,2.0,11.42
175237,2020-10-28,51547,30365,1.0,5.71
175250,2020-10-28,51581,30365,1.0,5.71
175369,2020-10-28,53276,30365,1.0,5.71
175383,2020-10-28,53333,30365,1.0,5.71
175397,2020-10-28,53570,30365,1.0,5.71
175399,2020-10-28,53577,30365,1.0,5.71
175451,2020-10-28,60848,30365,1.0,5.71
175460,2020-10-28,61606,30365,1.0,5.71
175547,2020-10-28,61850,30365,2.0,11.42
175594,2020-10-28,66664,30365,1.0,5.71
175605,2020-10-28,66716,30365,1.0,5.71
175676,2020-10-28,67060,30365,1.0,5.71
175698,2020-10-28,67351,30365,1.0,5.71
175782,2020-10-28,72246,30365,1.0,5.71
175793,2020-10-28,72298,30365,1.0,5.71
175794,2020-10-28,72305,30365,1.0,5.71
175813,2020-10-28,72356,30365,1.0,5.71
175940,2020-10-28,73524,30365,1.0,5.71
176004,2020-10-28,80262,30365,1.0,5.71
176118,2020-10-28,82440,30365,1.0,5.71
176130,2020-10-28,82531,30365,2.0,11.42
176140,2020-10-28,82568,30365,1.0,5.71
176167,2020-10-28,84053,30365,1.0,5.71
176197,2020-10-28,87034,30365,3.0,17.13
176199,2020-10-28,87048,30365,1.0,5.71
176254,2020-10-28,92016,30365,1.0,5.71
176316,2020-10-28,94442,30365,2.0,11.42
176317,2020-10-28,94445,30365,1.0,5.71
176318,2020-10-28,94450,30365,1.0,5.71
176347,2020-10-28,94517,30365,1.0,5.71
176379,2020-10-28,95258,30365,1.0,5.71
176387,2020-10-28,95264,30365,1.0,5.71
176405,2020-10-28,95313,30365,1.0,5.71
176525,2020-10-28,100604,30365,1.0,5.71
176539,2020-10-28,100677,30365,1.0,5.71
176590,2020-10-28,124408,30365,1.0,5.71
176606,2020-10-28,124543,30365,2.0,11.42
176611,2020-10-28,124594,30365,1.0,5.71
176630,2020-10-28,127994,30365,1.0,5.71
176761,2020-10-28,134006,30365,1.0,6.04
176786,2020-10-28,134137,30365,1.0,6.04
176801,2020-10-28,134209,30365,1.0,6.04
176834,2020-10-28,151242,30365,1.0,5.71
176914,2020-10-28,159433,30365,1.0,5.71
176961,2020-10-28,169678,30365,3.0,17.13
176976,2020-10-28,175706,30365,1.0,5.71
177071,2020-10-28,201594,30365,1.0,5.71
177073,2020-10-28,201626,30365,1.0,5.71
177079,2020-10-28,203058,30365,1.0,5.71
177110,2020-10-28,203101,30365,1.0,5.71
177111,2020-10-28,203104,30365,1.0,5.71
177148,2020-10-28,203158,30365,1.0,5.71
177182,2020-10-28,203217,30365,1.0,5.71
177185,2020-10-28,203244,30365,1.0,5.71
177226,2020-10-28,234037,30365,1.0,5.71
177243,2020-10-28,234084,30365,1.0,5.71
177255,2020-10-28,234122,30365,1.0,5.71
177275,2020-10-28,257566,30365,1.0,5.71
177293,2020-10-28,257671,30365,1.0,5.71
177301,2020-10-28,257720,30365,1.0,5.71
177326,2020-10-28,258288,30365,2.0,11.42
177344,2020-10-28,272068,30365,1.0,5.71
177374,2020-10-28,272175,30365,1.0,5.71
177375,2020-10-28,272176,30365,1.0,5.71
177422,2020-10-28,286348,30365,1.0,5.71
177427,2020-10-28,286374,30365,2.0,11.42
177433,2020-10-28,286407,30365,1.0,5.71
177435,2020-10-28,286433,30365,1.0,5.71
177443,2020-10-28,286457,30365,1.0,5.71
177448,2020-10-28,286467,30365,1.0,5.71
177482,2020-10-28,356247,30365,1.0,5.71
177487,2020-10-28,356279,30365,1.0,5.71
177491,2020-10-28,356296,30365,1.0,5.71
177500,2020-10-28,356508,30365,1.0,5.71
177507,2020-10-29,3732,30365,1.0,5.71
177556,2020-10-29,4039,30365,1.0,5.71
177750,2020-10-29,15421,30365,1.0,5.71
177753,2020-10-29,15435,30365,1.0,5.71
177833,2020-10-29,19745,30365,2.0,11.42
177855,2020-10-29,19782,30365,1.0,5.71
177861,2020-10-29,19797,30365,2.0,11.42
177980,2020-10-29,20139,30365,2.0,11.42
178031,2020-10-29,21080,30365,2.0,11.42
178039,2020-10-29,21387,30365,1.0,5.71
178044,2020-10-29,21406,30365,1.0,5.71
178108,2020-10-29,23181,30365,1.0,6.15
178168,2020-10-29,25405,30365,1.0,5.71
178175,2020-10-29,25430,30365,1.0,5.71
178288,2020-10-29,31635,30365,1.0,5.71
178319,2020-10-29,31737,30365,1.0,5.71
178324,2020-10-29,31768,30365,1.0,5.71
178329,2020-10-29,31776,30365,1.0,5.71
178426,2020-10-29,33270,30365,1.0,5.71
178438,2020-10-29,33917,30365,1.0,5.71
178572,2020-10-29,36451,30365,1.0,5.71
178629,2020-10-29,38225,30365,1.0,5.71
178632,2020-10-29,38235,30365,3.0,17.13
178649,2020-10-29,38276,30365,1.0,5.71
178684,2020-10-29,39537,30365,2.0,11.42
178693,2020-10-29,39606,30365,1.0,5.71
178711,2020-10-29,42050,30365,2.0,11.42
178736,2020-10-29,42158,30365,1.0,5.71
178747,2020-10-29,42774,30365,1.0,5.71
178857,2020-10-29,44426,30365,1.0,5.71
178860,2020-10-29,44459,30365,1.0,5.71
178882,2020-10-29,48837,30365,4.0,22.84
178891,2020-10-29,48856,30365,2.0,11.42
178929,2020-10-29,50342,30365,1.0,5.71
178951,2020-10-29,51000,30365,1.0,5.71
179045,2020-10-29,51712,30365,1.0,5.71
179091,2020-10-29,51814,30365,1.0,5.71
179103,2020-10-29,51893,30365,1.0,5.71
179152,2020-10-29,52644,30365,1.0,5.71
179176,2020-10-29,52728,30365,1.0,5.71
179186,2020-10-29,53352,30365,1.0,5.71
179206,2020-10-29,53420,30365,1.0,5.71
179223,2020-10-29,53713,30365,1.0,5.71
179272,2020-10-29,60916,30365,1.0,5.71
179281,2020-10-29,60940,30365,1.0,5.71
179300,2020-10-29,61045,30365,1.0,5.71
179370,2020-10-29,62008,30365,1.0,5.71
179386,2020-10-29,62075,30365,1.0,5.71
179393,2020-10-29,62096,30365,2.0,11.42
179499,2020-10-29,67055,30365,2.0,11.42
179539,2020-10-29,67180,30365,1.0,5.71
179547,2020-10-29,67307,30365,1.0,5.71
179567,2020-10-29,67477,30365,1.0,5.71
179588,2020-10-29,67560,30365,1.0,5.71
179603,2020-10-29,67766,30365,1.0,5.71
179606,2020-10-29,67775,30365,1.0,5.71
179613,2020-10-29,67794,30365,1.0,5.14
179624,2020-10-29,71175,30365,1.0,5.71
179628,2020-10-29,71251,30365,3.0,17.13
179645,2020-10-29,71792,30365,2.0,11.42
179666,2020-10-29,72554,30365,2.0,11.42
179676,2020-10-29,72639,30365,1.0,5.71
179701,2020-10-29,72754,30365,1.0,5.71
179709,2020-10-29,72764,30365,1.0,5.71
179773,2020-10-29,72889,30365,1.0,5.71
179774,2020-10-29,72891,30365,1.0,5.71
179793,2020-10-29,72931,30365,1.0,5.71
179801,2020-10-29,72954,30365,1.0,5.71
179815,2020-10-29,73638,30365,1.0,5.71
179931,2020-10-29,80407,30365,1.0,5.71
179935,2020-10-29,80472,30365,2.0,11.42
179977,2020-10-29,81733,30365,1.0,5.71
180006,2020-10-29,82701,30365,1.0,5.71
180010,2020-10-29,82742,30365,1.0,5.71
180011,2020-10-29,82746,30365,1.0,5.71
180012,2020-10-29,82752,30365,1.0,5.71
180022,2020-10-29,82784,30365,1.0,5.71
180023,2020-10-29,82795,30365,2.0,11.42
180047,2020-10-29,82910,30365,1.0,5.71
180068,2020-10-29,84108,30365,1.0,5.71
180082,2020-10-29,87253,30365,1.0,5.71
180084,2020-10-29,87259,30365,1.0,5.71
180109,2020-10-29,87328,30365,2.0,11.42
180120,2020-10-29,87402,30365,1.0,5.71
180179,2020-10-29,92276,30365,3.0,17.13
180192,2020-10-29,92317,30365,1.0,5.71
180205,2020-10-29,92377,30365,1.0,5.71
180240,2020-10-29,92499,30365,1.0,5.71
180241,2020-10-29,92504,30365,1.0,5.71
180252,2020-10-29,94737,30365,2.0,11.42
180278,2020-10-29,94845,30365,1.0,5.71
180282,2020-10-29,94874,30365,1.0,5.71
180326,2020-10-29,95561,30365,1.0,5.71
180509,2020-10-29,105714,30365,1.0,5.71
180511,2020-10-29,105742,30365,1.0,5.71
180528,2020-10-29,124721,30365,1.0,5.71
180548,2020-10-29,124884,30365,1.0,5.71
180574,2020-10-29,128455,30365,1.0,5.71
180617,2020-10-29,134349,30365,1.0,6.04
180628,2020-10-29,134418,30365,1.0,6.04
180646,2020-10-29,134677,30365,1.0,6.04
180731,2020-10-29,151482,30365,1.0,5.71
180747,2020-10-29,151505,30365,1.0,5.71
180776,2020-10-29,159569,30365,1.0,5.71
180779,2020-10-29,159585,30365,1.0,5.71
180804,2020-10-29,159643,30365,1.0,5.71
180868,2020-10-29,169847,30365,1.0,5.71
180876,2020-10-29,169889,30365,1.0,5.71
180897,2020-10-29,169963,30365,1.0,5.71
180907,2020-10-29,175895,30365,1.0,5.71
180922,2020-10-29,175972,30365,1.0,5.71
180932,2020-10-29,176027,30365,1.0,5.71
180954,2020-10-29,200608,30365,1.0,5.71
180958,2020-10-29,200619,30365,1.0,5.42
180996,2020-10-29,203302,30365,1.0,5.71
181018,2020-10-29,203349,30365,1.0,5.71
181023,2020-10-29,203357,30365,1.0,5.71
181031,2020-10-29,203368,30365,1.0,5.71
181038,2020-10-29,203380,30365,2.0,11.42
181056,2020-10-29,203404,30365,1.0,5.71
181077,2020-10-29,203459,30365,1.0,5.71
181078,2020-10-29,203460,30365,1.0,5.71
181089,2020-10-29,203491,30365,1.0,5.71
181091,2020-10-29,203502,30365,1.0,5.71
181097,2020-10-29,203521,30365,1.0,5.71
181127,2020-10-29,234323,30365,1.0,5.71
181130,2020-10-29,234332,30365,1.0,5.71
181214,2020-10-29,258488,30365,1.0,5.71
181222,2020-10-29,272329,30365,1.0,5.71
181243,2020-10-29,272403,30365,2.0,11.42
181262,2020-10-29,272581,30365,1.0,5.71
181265,2020-10-29,286514,30365,3.0,17.13
181284,2020-10-29,286649,30365,1.0,5.71
181288,2020-10-29,286665,30365,1.0,5.71
181336,2020-10-29,335406,30365,1.0,5.71
181341,2020-10-29,335458,30365,1.0,5.71
181342,2020-10-29,335486,30365,2.0,11.42
181409,2020-10-29,356793,30365,1.0,5.71
181425,2020-10-30,3808,30365,1.0,5.71
181450,2020-10-30,4154,30365,1.0,5.71
181511,2020-10-30,5511,30365,1.0,5.71
181569,2020-10-30,14328,30365,1.0,6.04
181626,2020-10-30,15518,30365,1.0,5.71
181648,2020-10-30,15592,30365,1.0,5.71
181749,2020-10-30,19956,30365,1.0,5.71
181756,2020-10-30,19964,30365,1.0,5.71
181758,2020-10-30,19969,30365,1.0,5.71
181774,2020-10-30,20191,30365,1.0,5.71
181794,2020-10-30,20225,30365,1.0,5.71
181806,2020-10-30,20242,30365,1.0,5.71
181917,2020-10-30,23981,30365,1.0,5.71
181998,2020-10-30,25603,30365,1.0,5.71
182053,2020-10-30,31359,30365,1.0,5.71
182095,2020-10-30,31409,30365,1.0,5.71
182105,2020-10-30,31442,30365,1.0,5.71
182133,2020-10-30,31835,30365,1.0,5.71
182138,2020-10-30,31842,30365,1.0,5.71
182149,2020-10-30,31887,30365,2.0,11.42
182159,2020-10-30,31914,30365,1.0,5.71
182174,2020-10-30,31942,30365,1.0,5.71
182175,2020-10-30,31944,30365,1.0,5.71
182191,2020-10-30,31998,30365,3.0,17.13
182219,2020-10-30,33137,30365,1.0,5.71
182246,2020-10-30,33177,30365,1.0,5.71
182248,2020-10-30,33193,30365,2.0,11.42
182252,2020-10-30,33197,30365,1.0,5.71
182358,2020-10-30,36544,30365,1.0,5.71
182399,2020-10-30,36604,30365,2.0,11.42
182465,2020-10-30,38377,30365,2.0,11.42
182504,2020-10-30,39719,30365,1.0,5.71
182512,2020-10-30,39780,30365,1.0,5.71
182578,2020-10-30,42962,30365,2.0,11.42
182695,2020-10-30,50456,30365,1.0,5.71
182712,2020-10-30,50577,30365,1.0,5.71
182746,2020-10-30,51267,30365,2.0,11.42
182751,2020-10-30,51325,30365,1.0,5.71
182755,2020-10-30,51346,30365,3.0,17.13
182802,2020-10-30,51956,30365,1.0,5.71
182814,2020-10-30,52011,30365,1.0,5.71
182830,2020-10-30,52057,30365,1.0,5.71
182856,2020-10-30,52747,30365,1.0,5.71
182861,2020-10-30,52759,30365,1.0,5.71
182933,2020-10-30,52906,30365,1.0,5.71
182987,2020-10-30,53780,30365,1.0,5.71
183025,2020-10-30,57802,30365,1.0,5.71
183037,2020-10-30,61131,30365,1.0,5.71
183041,2020-10-30,61151,30365,1.0,5.71
183043,2020-10-30,61157,30365,1.0,5.71
183061,2020-10-30,61285,30365,2.0,11.42
183068,2020-10-30,61341,30365,1.0,5.71
183090,2020-10-30,62096,30365,1.0,5.71
183096,2020-10-30,62132,30365,1.0,5.71
183098,2020-10-30,62136,30365,1.0,5.71
183118,2020-10-30,62182,30365,3.0,17.13
183150,2020-10-30,62261,30365,1.0,5.71
183177,2020-10-30,62355,30365,1.0,5.71
183187,2020-10-30,62359,30365,1.0,5.14
183237,2020-10-30,67183,30365,1.0,5.71
183258,2020-10-30,67321,30365,1.0,5.71
183304,2020-10-30,67437,30365,1.0,5.71
183310,2020-10-30,67447,30365,1.0,5.71
183326,2020-10-30,67576,30365,1.0,5.71
183328,2020-10-30,67580,30365,1.0,5.71
183335,2020-10-30,67624,30365,2.0,11.42
183354,2020-10-30,67751,30365,4.0,22.84
183358,2020-10-30,67779,30365,1.0,5.71
183378,2020-10-30,67859,30365,1.0,5.71
183408,2020-10-30,67898,30365,1.0,5.71
183429,2020-10-30,71344,30365,2.0,11.42
183436,2020-10-30,71368,30365,1.0,5.71
183438,2020-10-30,71375,30365,1.0,5.71
183458,2020-10-30,71933,30365,1.0,5.71
183523,2020-10-30,72823,30365,1.0,5.71
183524,2020-10-30,72831,30365,1.0,5.71
183538,2020-10-30,72894,30365,1.0,5.71
183628,2020-10-30,73193,30365,1.0,5.71
183631,2020-10-30,73221,30365,1.0,5.71
183647,2020-10-30,73274,30365,1.0,5.71
183655,2020-10-30,73907,30365,1.0,5.71
183677,2020-10-30,74060,30365,1.0,5.71
183707,2020-10-30,80519,30365,1.0,5.71
183727,2020-10-30,81920,30365,1.0,5.71
183735,2020-10-30,81933,30365,2.0,11.42
183777,2020-10-30,82153,30365,2.0,11.42
183793,2020-10-30,83030,30365,1.0,5.71
183802,2020-10-30,83115,30365,1.0,5.37
183806,2020-10-30,83147,30365,1.0,5.71
183815,2020-10-30,83167,30365,1.0,5.71
183816,2020-10-30,83172,30365,1.0,5.71
183817,2020-10-30,83193,30365,1.0,5.71
183824,2020-10-30,83231,30365,1.0,5.71
183903,2020-10-30,87656,30365,1.0,5.71
183915,2020-10-30,87683,30365,1.0,5.71
183941,2020-10-30,87802,30365,1.0,5.71
183969,2020-10-30,87924,30365,1.0,5.71
183985,2020-10-30,92578,30365,1.0,5.71
184048,2020-10-30,92865,30365,1.0,5.71
184052,2020-10-30,92870,30365,1.0,5.71
184062,2020-10-30,95047,30365,1.0,5.71
184090,2020-10-30,95127,30365,1.0,5.71
184098,2020-10-30,95170,30365,1.0,5.71
184103,2020-10-30,95192,30365,1.0,5.71
184114,2020-10-30,95255,30365,1.0,5.71
184121,2020-10-30,95296,30365,1.0,5.71
184132,2020-10-30,95384,30365,1.0,5.71
184201,2020-10-30,96015,30365,1.0,5.71
184242,2020-10-30,96128,30365,1.0,5.71
184253,2020-10-30,97247,30365,1.0,5.71
184268,2020-10-30,101023,30365,1.0,5.71
184285,2020-10-30,101044,30365,1.0,5.71
184331,2020-10-30,105876,30365,1.0,5.71
184408,2020-10-30,129060,30365,1.0,5.71
184467,2020-10-30,135420,30365,1.0,6.04
184545,2020-10-30,151681,30365,1.0,5.71
184560,2020-10-30,151709,30365,2.0,11.42
184566,2020-10-30,151713,30365,1.0,5.71
184629,2020-10-30,160006,30365,1.0,5.71
184666,2020-10-30,170204,30365,1.0,5.71
184671,2020-10-30,170211,30365,2.0,11.42
184686,2020-10-30,170264,30365,1.0,5.71
184699,2020-10-30,176213,30365,2.0,11.42
184756,2020-10-30,200838,30365,1.0,5.71
184773,2020-10-30,201856,30365,1.0,5.71
184778,2020-10-30,203553,30365,1.0,5.71
184824,2020-10-30,203671,30365,1.0,5.71
184866,2020-10-30,203843,30365,1.0,5.71
184905,2020-10-30,234618,30365,1.0,5.71
184906,2020-10-30,234622,30365,1.0,5.71
184925,2020-10-30,234784,30365,1.0,5.71
184944,2020-10-30,258278,30365,3.0,17.13
184970,2020-10-30,258547,30365,2.0,11.42
184978,2020-10-30,258610,30365,1.0,5.71
184979,2020-10-30,258618,30365,1.0,5.71
184980,2020-10-30,258635,30365,2.0,11.42
184995,2020-10-30,258725,30365,1.0,5.71
185025,2020-10-30,272718,30365,1.0,5.71
185050,2020-10-30,272846,30365,1.0,5.71
185082,2020-10-30,286820,30365,1.0,5.71
185084,2020-10-30,286825,30365,2.0,11.42
185105,2020-10-30,286875,30365,1.0,5.71
185107,2020-10-30,286885,30365,1.0,5.71
185124,2020-10-30,335540,30365,1.0,5.71
185135,2020-10-30,335583,30365,1.0,5.71
185147,2020-10-30,335713,30365,1.0,5.71
185161,2020-10-30,335820,30365,1.0,5.71
185164,2020-10-30,356937,30365,1.0,5.71
185168,2020-10-30,356962,30365,1.0,5.71
185174,2020-10-30,356974,30365,1.0,5.71
185175,2020-10-30,356976,30365,1.0,5.71
185182,2020-10-30,357012,30365,1.0,5.71
185213,2020-10-30,357225,30365,1.0,5.71
185262,2020-10-31,20684,30365,1.0,5.71
185263,2020-10-31,20691,30365,1.0,5.71
185276,2020-10-31,25539,30365,1.0,5.71
185280,2020-10-31,25781,30365,1.0,5.71
185297,2020-10-31,31477,30365,1.0,5.71
185322,2020-10-31,32066,30365,1.0,5.71
185353,2020-10-31,38692,30365,1.0,5.71
185361,2020-10-31,39947,30365,2.0,11.42
185362,2020-10-31,39949,30365,1.0,5.71
185366,2020-10-31,40001,30365,1.0,5.71
185374,2020-10-31,40077,30365,1.0,5.71
185385,2020-10-31,43069,30365,2.0,11.42
185410,2020-10-31,49227,30365,1.0,5.71
185422,2020-10-31,50776,30365,2.0,10.85
185456,2020-10-31,51504,30365,1.0,5.71
185466,2020-10-31,52172,30365,1.0,5.71
185472,2020-10-31,52184,30365,1.0,5.71
185476,2020-10-31,52195,30365,1.0,5.71
185484,2020-10-31,52231,30365,1.0,5.71
185533,2020-10-31,53176,30365,1.0,5.71
185537,2020-10-31,53181,30365,1.0,5.71
185543,2020-10-31,53985,30365,1.0,5.71
185550,2020-10-31,54064,30365,1.0,5.71
185560,2020-10-31,54133,30365,1.0,5.71
185576,2020-10-31,61449,30365,1.0,5.71
185579,2020-10-31,61479,30365,1.0,5.71
